A!NET_NAME_SORT!NET_NAME!NODE_SORT!NODE_1_NUMBER!NODE_2_NUMBER!NODE_CONNECTS!RAT_CONNECTED!REFDES!PIN_NUMBER!PIN_TYPE!PIN_X!PIN_Y!VIA_X!VIA_Y!VIA_MIRROR!PAD_STACK_NAME!START_LAYER_NAME!END_LAYER_NAME!
J!//ppfs6.physics.ox.ac.uk/CEG/Central Electronics/Projects/Hastingsp/DUNE/uob-hep-pc065/design_files/worklib/pc065b_fibv2_toplevel/physical/pc065c_fibv2_toplevel_19.brd!Thu Apr  4 13:42:01 2024!-147.000!-139.100!253.000!260.900!0.001!millimeters!PC065B_FIBV2_TOPLEVEL!69.133858 mil!8!UP TO DATE!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!2!    1!    1!1!!R65!2!BI!118.250!7.300!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!!!!!!R65!2!BI!118.250!7.300!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!7!    2!    3!2!!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!2!    2!    2!2!!!!!!!118.391!6.429!NO!VIA22RD0-3D!TOP!BOTTOM!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!2!    3!    3!1!!J2!D31!BI!117.825!6.995!!!!C64P89!TOP!TOP!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!!!!!!J2!D31!BI!117.825!6.995!!!!C64P89!TOP!TOP!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDO!UNNAMED_4_FMCHPCGENERIC_I62_TDO!5!    1!    3!!YES!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!2!    1!    1!1!!R65!1!BI!117.350!7.300!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!!!!!!R65!1!BI!117.350!7.300!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!7!    2!    3!2!!!!!!!!!!!!!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!2!    2!    2!2!!!!!!!117.121!6.429!NO!VIA22RD0-3D!TOP!BOTTOM!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!2!    3!    3!1!!J2!D30!BI!116.555!6.995!!!!C64P89!TOP!TOP!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!!!!!!J2!D30!BI!116.555!6.995!!!!C64P89!TOP!TOP!
S!UNNAMED_4_FMCHPCGENERIC_I62_TDI!UNNAMED_4_FMCHPCGENERIC_I62_TDI!5!    1!    3!!YES!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!!!7!!!!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!2!    1!    1!1!!C16!1!BI!19.450!12.200!!!!SQM_06!TOP!TOP!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!!!!!!C16!1!BI!19.450!12.200!!!!SQM_06!TOP!TOP!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    2!    3!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    2!    3!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    2!    3!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!7!    2!    3!2!!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!2!    2!    2!2!!R2!1!BI!20.600!12.150!!!!SQM_06!TOP!TOP!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!!!!!!R2!1!BI!20.600!12.150!!!!SQM_06!TOP!TOP!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!2!    3!    3!1!!U1!3!IN!23.900!12.100!!!!RT_75X15!TOP!TOP!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!!!!!!U1!3!IN!23.900!12.100!!!!RT_75X15!TOP!TOP!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!5!    2!    3!!YES!!!!!!!!!!!!
S!UNNAMED_8_CAPCERSMDCL2_I167_A!UNNAMED_8_CAPCERSMDCL2_I167_A!5!    1!    2!!YES!!!!!!!!!!!!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!2!    1!    1!1!!J2!C31!BI!117.825!5.725!!!!C64P89!TOP!TOP!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!!!!!!J2!C31!BI!117.825!5.725!!!!C64P89!TOP!TOP!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!7!    1!    2!2!!J2!!!!!!!!!!!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!2!    2!    2!2!!J2!!!!!118.391!5.159!NO!VIA22RD0-3D!TOP!BOTTOM!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!2!    3!    3!3!!!!!!!73.200!3.900!NO!VIA22RD0-3D!TOP!BOTTOM!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!2!    4!    4!1!!R131!1!BI!69.100!4.450!!!!SQM_06!BOTTOM!BOTTOM!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!!!!!!R131!1!BI!69.100!4.450!!!!SQM_06!BOTTOM!BOTTOM!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!7!    3!    5!2!!!!!!!!!!!!!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!7!    3!    5!2!!!!!!!!!!!!!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!2!    5!    5!1!!IC11!3!BI!70.700!4.225!!!!R145_45!TOP!TOP!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!!!!!!IC11!3!BI!70.700!4.225!!!!R145_45!TOP!TOP!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!5!    1!    5!!YES!!!!!!!!!!!!
S!I2C_SDA_CVCC!I2C_SDA_CVCC!5!    4!    5!!YES!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    3!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    3!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    3!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    3!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    3!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!2!    1!    1!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    1!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    1!    4!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!2!    2!    2!1!!J2!C30!BI!116.555!5.725!!!!C64P89!TOP!TOP!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!!!!!!J2!C30!BI!116.555!5.725!!!!C64P89!TOP!TOP!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    2!    3!2!!J2!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!2!    3!    3!2!!J2!!!!!117.121!5.159!NO!VIA22RD0-3D!TOP!BOTTOM!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!2!    4!    4!3!!!!!!!72.400!3.575!NO!VIA22RD0-3D!TOP!BOTTOM!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    4!    6!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!2!    5!    5!1!!R132!1!BI!69.100!3.350!!!!SQM_06!BOTTOM!BOTTOM!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!!!!!!R132!1!BI!69.100!3.350!!!!SQM_06!BOTTOM!BOTTOM!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!2!    6!    6!1!!IC11!2!BI!70.700!3.575!!!!R145_45!TOP!TOP!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!!!!!!IC11!2!BI!70.700!3.575!!!!R145_45!TOP!TOP!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    1!    5!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!7!    1!    5!2!!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!5!    2!    6!!YES!!!!!!!!!!!!
S!I2C_SCL_CVCC!I2C_SCL_CVCC!5!    5!    6!!YES!!!!!!!!!!!!
S!VREF_A_M2C!VREF_A_M2C!2!    1!    1!0!!J2!H1!BI!79.725!12.075!!!!C64P89!TOP!TOP!
S!VREF_A_M2C!VREF_A_M2C!!!!!!J2!H1!BI!79.725!12.075!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!7!!!!!!!!!!!!!!!!
S!VADJ!VADJ!2!    1!    1!1!!F1!1!UNSPEC!131.500!7.850!!!!RTM_10X09!BOTTOM!BOTTOM!
S!VADJ!VADJ!!!!!!F1!1!UNSPEC!131.500!7.850!!!!RTM_10X09!BOTTOM!BOTTOM!
S!VADJ!VADJ!2!    2!    2!2!!!!!!!128.551!11.371!NO!VIA22RD0-3D!TOP!BOTTOM!
S!VADJ!VADJ!2!    3!    3!1!!J2!E39!BI!127.985!8.265!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!!!!!!J2!E39!BI!127.985!8.265!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!7!    3!    4!2!!J2!!!!!!!!!!!
S!VADJ!VADJ!2!    4!    4!2!!J2!!!!!128.551!7.699!NO!VIA22RD0-3D!TOP!BOTTOM!
S!VADJ!VADJ!2!    5!    5!2!!J2!!!!!129.821!12.641!NO!VIA22RD0-3D!TOP!BOTTOM!
S!VADJ!VADJ!7!    5!    6!2!!J2!!!!!!!!!!!
S!VADJ!VADJ!2!    6!    6!1!!J2!H40!BI!129.255!12.075!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!!!!!!J2!H40!BI!129.255!12.075!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!2!    7!    7!2!!J2!!!!!129.821!10.101!NO!VIA22RD0-3D!TOP!BOTTOM!
S!VADJ!VADJ!7!    7!    8!2!!J2!!!!!!!!!!!
S!VADJ!VADJ!2!    8!    8!1!!J2!F40!BI!129.255!9.535!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!!!!!!J2!F40!BI!129.255!9.535!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!2!    9!    9!1!!J2!G39!BI!127.985!10.805!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!!!!!!J2!G39!BI!127.985!10.805!!!!C64P89!TOP!TOP!
S!VADJ!VADJ!7!    2!    9!2!!J2!!!!!!!!!!!
S!VADJ!VADJ!5!    3!    9!!YES!!!!!!!!!!!!
S!VADJ!VADJ!5!    3!    8!!YES!!!!!!!!!!!!
S!VADJ!VADJ!5!    6!    8!!YES!!!!!!!!!!!!
S!VADJ!VADJ!5!    1!    3!!YES!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!2!    1!    1!2!!R130!!!!!76.400!48.345!NO!VIA22RD0-3D!TOP!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!2!    2!    2!1!!J36!7!IN!76.740!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!!!!!!J36!7!IN!76.740!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!2!    3!    3!1!!R130!1!BI!76.400!49.150!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!!!!!!R130!1!BI!76.400!49.150!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!7!    1!    3!2!!R130!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000007!UNNAMED_1_CON20PSFP_I19_RATES_7!5!    2!    3!!YES!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!2!    1!    1!2!!R122!!!!!90.650!48.345!NO!VIA22RD0-3D!TOP!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!2!    2!    2!1!!J32!7!IN!90.990!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!!!!!!J32!7!IN!90.990!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!2!    3!    3!1!!R122!1!BI!90.650!49.150!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!!!!!!R122!1!BI!90.650!49.150!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!7!    1!    3!2!!R122!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000006!UNNAMED_1_CON20PSFP_I19_RATES_6!5!    2!    3!!YES!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!2!    1!    1!2!!R114!!!!!104.900!48.345!NO!VIA22RD0-3D!TOP!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!2!    2!    2!1!!J28!7!IN!105.240!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!!!!!!J28!7!IN!105.240!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!7!    1!    2!2!!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!2!    3!    3!1!!R114!1!BI!104.900!49.150!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!!!!!!R114!1!BI!104.900!49.150!!!!SQM_06!BOTTOM!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!7!    1!    3!2!!R114!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000005!UNNAMED_1_CON20PSFP_I19_RATES_5!5!    2!    3!!YES!!!!!!!!!!!!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000004!UNNAMED_1_CON20PSFP_I19_RATES_4!2!    1!    1!2!!R106!!!!!119.150!48.345!NO!VIA22RD0-3D!TOP!BOTTOM!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000004!UNNAMED_1_CON20PSFP_I19_RATES_4!2!    2!    2!1!!J24!7!IN!119.490!45.800!!!!R200_50!TOP!TOP!
S!UNNAMED_1_CON20PSFP_I19_RATES_ 00000004!UNNAMED_1_CON20PSFP_I19_RATES_4!!!!!!J24!7!IN!119.490!45.800!!!!R200_50!TOP!TOP!
